Unnamed: 0,Longitude,Latitude,Depth,Observed Count,Smoothed Rate,b-value,Smoothed Rate Scaled
437,-76.6537,-6.11989,119.7140427,14254,11674,1.15,16117.6884
438,-76.5537,-6.11989,119.8064804,14254,11684.7,1.15,16132.46134
439,-76.4537,-6.11989,120.0119019,0,11719.1,1.15,16179.95564
440,-76.3537,-6.11989,120.3815994,28508,11619.8,1.15,16042.85726
441,-76.2537,-6.11989,120.9636002,14254,11332.5,1.15,15646.197
442,-76.1537,-6.11989,121.800499,14254,10610.7,1.15,14649.64505
443,-76.0537,-6.11989,122.928299,14254,9037.32,1.15,12477.36061
444,-75.9537,-6.11989,124.3760986,0,6864.53,1.15,9477.501761
445,-75.8537,-6.11989,126.1659012,0,5144.65,1.15,7102.952342
446,-75.7537,-6.11989,128.3139038,14254,4501.56,1.15,6215.071218
447,-75.6537,-6.11989,130.8309021,0,4613.36,1.15,6369.4277
448,-75.5537,-6.11989,133.7247925,0,4991.22,1.15,6891.119471
449,-75.4537,-6.11989,137.0027008,14254,5392.6,1.15,7445.284091
450,-75.3537,-6.11989,140.6744995,0,5682.75,1.15,7845.879199
451,-75.2537,-6.11989,144.7563934,0,5863.15,1.15,8094.948154
452,-75.1537,-6.11989,149.2742004,0,6004.48,1.15,8290.07518
453,-75.0537,-6.11989,154.2653046,0,6028.64,1.15,8323.431643
454,-74.9537,-6.11989,159.7789001,14254,5670.45,1.15,7828.897224
455,-74.8537,-6.11989,165.8737946,14254,4630.62,1.15,6393.257689
456,-74.7537,-6.11989,172.6134033,0,3018.12,1.15,4166.962285
457,-74.6537,-6.11989,180.0588989,0,1478.61,1.15,2041.440402
458,-74.5537,-6.11989,188.2619019,0,533.332,1.15,736.3439259
459,-74.4537,-6.11989,197.2574005,0,150.741,1.15,208.1203073
460,-74.3537,-6.11989,207.0588074,0,52.5986,1.15,72.62016834
461,-74.2537,-6.11989,217.6553955,0,43.4448,1.15,59.98198981
486,-79.6537,-6.21989,90.2400436,0,4779.1,1.15,6598.256351
487,-79.5537,-6.21989,92.4380112,0,4222.42,1.15,5829.677048
488,-79.4537,-6.21989,94.4953918,14254,3668.47,1.15,5064.866915
489,-79.3537,-6.21989,96.4404831,0,3008.57,1.15,4153.777094
490,-79.2537,-6.21989,98.2942505,0,2388.91,1.15,3298.244561
491,-79.1537,-6.21989,100.0692215,0,2093.85,1.15,2890.870469
492,-79.0537,-6.21989,101.7698898,14254,2010.68,1.15,2776.041949
493,-78.9537,-6.21989,103.3946533,0,1830.21,1.15,2526.876348
494,-78.8537,-6.21989,104.9383163,0,1449.05,1.15,2000.628437
495,-78.7537,-6.21989,106.3947372,0,959.104,1.15,1324.185319
496,-78.6537,-6.21989,107.7590027,0,510.387,1.15,704.6649503
497,-78.5537,-6.21989,109.0288162,0,228.084,1.15,314.9037897
498,-78.4537,-6.21989,110.2053223,0,145.22,1.15,200.497748
499,-78.3537,-6.21989,111.2930832,0,243.007,1.15,335.5072045
500,-78.2537,-6.21989,112.2995529,0,580.299,1.15,801.1888352
501,-78.1537,-6.21989,113.2343063,0,1292.82,1.15,1784.929752
