Unnamed: 0,Longitude,Latitude,Depth,Observed Count,Smoothed Rate,b-value,Smoothed Rate Scaled
459,-72.1076,-14.1739,119.6544571,0,2408.12,1.07,3756.077135
460,-72.0076,-14.1739,122.5951004,0,2075.57,1.07,3237.38062
461,-71.9076,-14.1739,126.0301971,0,1854.26,1.07,2892.191248
462,-71.8076,-14.1739,129.9685974,5447,1626.55,1.07,2537.019444
463,-71.7076,-14.1739,134.4226074,0,1257.85,1.07,1961.937787
464,-71.6076,-14.1739,139.4111023,0,848.641,1.07,1323.672016
465,-71.5076,-14.1739,144.9638977,0,616.991,1.07,962.3547777
466,-71.4076,-14.1739,151.1248932,0,618.229,1.07,964.2857544
467,-71.3076,-14.1739,157.9537048,0,697.805,1.07,1088.404816
468,-71.2076,-14.1739,165.5261993,0,679.785,1.07,1060.298031
469,-71.1076,-14.1739,173.9308929,0,533.46,1.07,832.0668855
470,-71.0076,-14.1739,183.2612,0,363.419,1.07,566.8445909
471,-70.9076,-14.1739,193.6042023,0,270.018,1.07,421.1619171
472,-70.8076,-14.1739,205.0265045,0,261.542,1.07,407.941434
473,-70.7076,-14.1739,217.5608063,0,293.395,1.07,457.624309
474,-70.6076,-14.1739,231.1947937,0,320.835,1.07,500.4239853
475,-70.5076,-14.1739,245.8652954,0,301.443,1.07,470.177217
476,-70.4076,-14.1739,261.4594116,0,220.34,1.07,343.6764097
477,-70.3076,-14.1739,277.8210144,0,117.878,1.07,183.8607962
478,-70.2076,-14.1739,294.7627869,0,44.7773,1.07,69.84161615
479,-70.1076,-14.1739,312.0787964,0,11.9293,1.07,18.60678495
502,-74.7076,-14.2739,95.9429169,5447,2244.11,1.07,3500.261722
503,-74.6076,-14.2739,97.6176376,0,3380.29,1.07,5272.424122
504,-74.5076,-14.2739,99.0821991,0,4506.1,1.07,7028.411863
505,-74.4076,-14.2739,100.3869019,10894,5213.61,1.07,8131.954101
506,-74.3076,-14.2739,101.5798721,0,5483.13,1.07,8552.33926
507,-74.2076,-14.2739,102.701683,5447,5613.05,1.07,8754.982626
508,-74.1076,-14.2739,103.7810974,10894,5810.42,1.07,9062.831464
509,-74.0076,-14.2739,104.8324432,10894,6230.12,1.07,9717.460624
510,-73.9076,-14.2739,105.8548431,0,7079.77,1.07,11042.70643
511,-73.8076,-14.2739,106.8335037,10894,8188.62,1.07,12772.24073
512,-73.7076,-14.2739,107.7429733,27236,8887.97,1.07,13863.05537
513,-73.6076,-14.2739,108.5522537,0,8754.57,1.07,13654.98405
514,-73.5076,-14.2739,109.230957,0,8041.74,1.07,12543.14392
515,-73.4076,-14.2739,109.756012,10894,7246.42,1.07,11302.6396
516,-73.3076,-14.2739,110.1178131,10894,6842.56,1.07,10672.71696
517,-73.2076,-14.2739,110.3249893,5447,7307.44,1.07,11397.81585
518,-73.1076,-14.2739,110.4068832,10894,8589.11,1.07,13396.907
519,-73.0076,-14.2739,110.4133072,21789,9616.14,1.07,14998.82214
520,-72.9076,-14.2739,110.4115524,10894,9135.25,1.07,14248.75158
521,-72.8076,-14.2739,110.480957,5447,7086.86,1.07,11053.7651
522,-72.7076,-14.2739,110.7062225,0,4649.23,1.07,7251.659592
523,-72.6076,-14.2739,111.1702499,0,3067.9,1.07,4785.172268
524,-72.5076,-14.2739,111.9478836,0,2765.89,1.07,4314.11067
525,-72.4076,-14.2739,113.1013794,5447,3294.36,1.07,5138.394378
526,-72.3076,-14.2739,114.6782227,21789,3821.92,1.07,5961.258709
527,-72.2076,-14.2739,116.7111206,0,3788.27,1.07,5908.772954
528,-72.1076,-14.2739,119.2200165,5447,3247.91,1.07,5065.94376
529,-72.0076,-14.2739,122.2153015,10894,2625.54,1.07,4095.19906
530,-71.9076,-14.2739,125.7014008,0,2203.84,1.07,3437.45039
531,-71.8076,-14.2739,129.6809998,10894,1904.62,1.07,2970.740508
532,-71.7076,-14.2739,134.1582947,0,1539.16,1.07,2400.712457
533,-71.6076,-14.2739,139.1434937,0,1137.06,1.07,1773.534984
534,-71.5076,-14.2739,144.6560059,0,879.739,1.07,1372.177276
535,-71.4076,-14.2739,150.7283936,0,814.21,1.07,1269.968093
536,-71.3076,-14.2739,157.4093933,0,822.728,1.07,1283.254086
537,-71.2076,-14.2739,164.7642059,0,793,1.07,1236.88569
538,-71.1076,-14.2739,172.8721008,0,706.448,1.07,1101.885778
539,-71.0076,-14.2739,181.8195038,0,627.979,1.07,979.4933653
540,-70.9076,-14.2739,191.6893005,0,625.187,1.07,975.1385295
541,-70.8076,-14.2739,202.547699,0,671.642,1.07,1047.596947
542,-70.7076,-14.2739,214.4304962,0,685.012,1.07,1068.45087
543,-70.6076,-14.2739,227.3320007,0,627.059,1.07,978.0583908
544,-70.5076,-14.2739,241.1994934,0,499.651,1.07,779.3331297
545,-70.4076,-14.2739,255.9333954,0,326.311,1.07,508.9652035
546,-70.3076,-14.2739,271.3940125,0,163.886,1.07,255.6220028
547,-70.2076,-14.2739,287.4119873,0,60.8913,1.07,94.97550771
548,-70.1076,-14.2739,303.8012085,0,16.5896,1.07,25.87571102
567,-75.3076,-14.3739,77.4127197,0,2157.3,1.07,3364.859393
568,-75.2076,-14.3739,80.9936676,0,1681.9,1.07,2623.351881
569,-75.1076,-14.3739,84.3354568,0,1466.53,1.07,2287.427454
570,-75.0076,-14.3739,87.3948288,0,1495.13,1.07,2332.036446
571,-74.9076,-14.3739,90.1474533,0,1670.4,1.07,2605.414699
572,-74.8076,-14.3739,92.5889435,0,2054.9,1.07,3205.140485
573,-74.7076,-14.3739,94.7334518,0,2883.24,1.07,4497.147915
574,-74.6076,-14.3739,96.6104889,5447,4250.83,1.07,6630.253213
575,-74.5076,-14.3739,98.2601395,5447,5799.76,1.07,9046.204476
576,-74.4076,-14.3739,99.7275925,10894,6966.63,1.07,10866.23576
577,-74.3076,-14.3739,101.057457,0,7561.07,1.07,11793.4165
578,-74.2076,-14.3739,102.2884827,5447,7733.47,1.07,12062.31826
579,-74.1076,-14.3739,103.4492264,10894,7608.05,1.07,11866.69379
580,-74.0076,-14.3739,104.5552673,5447,7489.91,1.07,11682.42434
581,-73.9076,-14.3739,105.6080933,0,7930.12,1.07,12369.04407
582,-73.8076,-14.3739,106.5960236,10894,8947.25,1.07,13955.51764
583,-73.7076,-14.3739,107.497261,10894,9753.63,1.07,15213.27285
584,-73.6076,-14.3739,108.2845993,5447,9684.26,1.07,15105.07265
585,-73.5076,-14.3739,108.9315109,5447,8805.51,1.07,13734.43797
586,-73.4076,-14.3739,109.4187317,10894,7555.78,1.07,11785.1654
587,-73.3076,-14.3739,109.7403488,5447,6486.42,1.07,10117.22582
588,-73.2076,-14.3739,109.9085007,0,6204.14,1.07,9676.93819
589,-73.1076,-14.3739,109.9557495,0,6795.64,1.07,10599.53325
590,-73.0076,-14.3739,109.9347,10894,7419.87,1.07,11573.1791
591,-72.9076,-14.3739,109.9148331,0,7106.2,1.07,11083.93076
592,-72.8076,-14.3739,109.9769897,0,5830.08,1.07,9093.496246
593,-72.7076,-14.3739,110.2066116,0,4404.02,1.07,6869.192076
594,-72.6076,-14.3739,110.6865692,0,3614.42,1.07,5637.609553
595,-72.5076,-14.3739,111.4910507,0,3677.98,1.07,5736.747579
596,-72.4076,-14.3739,112.6811829,0,4201.74,1.07,6553.684841
597,-72.3076,-14.3739,114.3029327,0,4535.81,1.07,7074.752183
598,-72.2076,-14.3739,116.3872375,21789,4297.91,1.07,6703.686476
599,-72.1076,-14.3739,118.9518738,0,3601.95,1.07,5618.159409
600,-72.0076,-14.3739,122.0044022,0,2863.5,1.07,4466.358352
601,-71.9076,-14.3739,125.5457001,0,2401.28,1.07,3745.408411
602,-71.8076,-14.3739,129.5733032,0,2181.41,1.07,3402.465086
603,-71.7076,-14.3739,134.0850983,0,1968.24,1.07,3069.972119
604,-71.6076,-14.3739,139.082901,0,1684.12,1.07,2626.814537
605,-71.5076,-14.3739,144.576004,0,1445.15,1.07,2254.079893
606,-71.4076,-14.3739,150.5858002,0,1310.41,1.07,2043.918508
607,-71.3076,-14.3739,157.1486053,0,1226.84,1.07,1913.569785
608,-71.2076,-14.3739,164.3170929,0,1158.64,1.07,1807.194497
609,-71.1076,-14.3739,172.1587982,0,1109.19,1.07,1730.064613
