Unnamed: 0,Longitude,Latitude,Depth,Observed Count,Smoothed Rate,b-value,Smoothed Rate Scaled
437,-76.6537,-6.11989,119.7140427,85281,69844.8,1.3,20290.98322
438,-76.5537,-6.11989,119.8064804,85281,69909,1.3,20309.6343
439,-76.4537,-6.11989,120.0119019,0,70114.8,1.3,20369.42235
440,-76.3537,-6.11989,120.3815994,170562,69520.6,1.3,20196.79815
441,-76.2537,-6.11989,120.9636002,85281,67801.5,1.3,19697.3733
442,-76.1537,-6.11989,121.800499,85281,63482.9,1.3,18442.75391
443,-76.0537,-6.11989,122.928299,85281,54069.7,1.3,15708.07526
444,-75.9537,-6.11989,124.3760986,0,41070,1.3,11931.46348
445,-75.8537,-6.11989,126.1659012,0,30780.1,1.3,8942.090069
446,-75.7537,-6.11989,128.3139038,85281,26932.5,1.3,7824.30339
447,-75.6537,-6.11989,130.8309021,0,27601.4,1.3,8018.629076
448,-75.5537,-6.11989,133.7247925,0,29862.1,1.3,8675.397021
449,-75.4537,-6.11989,137.0027008,85281,32263.5,1.3,9373.040469
450,-75.3537,-6.11989,140.6744995,0,33999.5,1.3,9877.375035
451,-75.2537,-6.11989,144.7563934,0,35078.8,1.3,10190.9282
452,-75.1537,-6.11989,149.2742004,0,35924.4,1.3,10436.58794
453,-75.0537,-6.11989,154.2653046,0,36069,1.3,10478.59645
454,-74.9537,-6.11989,159.7789001,85281,33925.9,1.3,9855.993109
455,-74.8537,-6.11989,165.8737946,85281,27704.7,1.3,8048.639307
456,-74.7537,-6.11989,172.6134033,0,18057.2,1.3,5245.892924
457,-74.6537,-6.11989,180.0588989,0,8846.45,1.3,2570.0291
458,-74.5537,-6.11989,188.2619019,0,3190.89,1.3,927.0023743
459,-74.4537,-6.11989,197.2574005,0,901.871,1.3,262.0073266
460,-74.3537,-6.11989,207.0588074,0,314.694,1.3,91.42342267
461,-74.2537,-6.11989,217.6553955,0,259.927,1.3,75.51277109
486,-79.6537,-6.21989,90.2400436,0,28593,1.3,8306.704051
487,-79.5537,-6.21989,92.4380112,0,25262.5,1.3,7339.142835
488,-79.4537,-6.21989,94.4953918,85281,21948.2,1.3,6376.287967
489,-79.3537,-6.21989,96.4404831,0,18000.1,1.3,5229.3045
490,-79.2537,-6.21989,98.2942505,0,14292.7,1.3,4152.248067
491,-79.1537,-6.21989,100.0692215,0,12527.3,1.3,3639.372352
492,-79.0537,-6.21989,101.7698898,85281,12029.8,1.3,3494.840989
493,-78.9537,-6.21989,103.3946533,0,10950,1.3,3181.142565
494,-78.8537,-6.21989,104.9383163,0,8669.57,1.3,2518.642753
495,-78.7537,-6.21989,106.3947372,0,5738.26,1.3,1667.052341
496,-78.6537,-6.21989,107.7590027,0,3053.61,1.3,887.1204335
497,-78.5537,-6.21989,109.0288162,0,1364.61,1.3,396.4400872
498,-78.4537,-6.21989,110.2053223,0,868.841,1.3,252.4116061
499,-78.3537,-6.21989,111.2930832,0,1453.89,1.3,422.3772935
500,-78.2537,-6.21989,112.2995529,0,3471.89,1.3,1008.637174
501,-78.1537,-6.21989,113.2343063,0,7734.86,1.3,2247.095194
502,-78.0537,-6.21989,114.107933,0,13712,1.3,3983.545831
503,-77.9537,-6.21989,114.9306107,85281,18489.1,1.3,5371.366484
504,-77.8537,-6.21989,115.710762,0,20061.6,1.3,5828.201797
505,-77.7537,-6.21989,116.4533768,0,19673.7,1.3,5715.510911
506,-77.6537,-6.21989,117.1588287,85281,18495.5,1.3,5373.225781
507,-77.5537,-6.21989,117.8221207,0,16245.3,1.3,4719.508247
508,-77.4537,-6.21989,118.4332199,0,14375.7,1.3,4176.360837
509,-77.3537,-6.21989,118.978508,0,16826.2,1.3,4888.268587
510,-77.2537,-6.21989,119.4434586,0,26972.7,1.3,7835.982106
511,-77.1537,-6.21989,119.8161087,0,43490.3,1.3,12634.59767
